TIMESTAMP,ENCODER 1 TICKS,ENCODER 2 TICKS
21037316,1478945,125058969
21038316,1478945,125058969
21039316,1478945,125058969
21040566,1478945,125058969
21041316,1478945,125058969
21042316,1478945,125058969
21043565,1478945,125058969
21044316,1478945,125058969
21045566,1478945,125058969
21046316,1478945,125058969
21047566,1478945,125058969
21048566,1478945,125058969
21049566,1478945,125058969
21050316,1478945,125058969
21051316,1478945,125058969
21052566,1478945,125058969
21053566,1478945,125058969
21054566,1478945,125058969
21055316,1478945,125058969
21056316,1478945,125058969
21057316,1478945,125058969
21058566,1478945,125058969
21059315,1478945,125058969
21060316,1478945,125058969
21061315,1480073,125058969
21062565,1480073,125058969
21063566,1480073,125058969
21064315,1480073,125058969
21065566,1480073,125058969
21066315,1480073,125058969
21067315,1480073,125058969
21068316,1480073,125172870
21069315,1480073,125172870
21070316,1480073,125172870
21071566,1480073,125172870
21072316,1480073,125172870
21073316,1480073,125172870
21074316,1480073,125172870
21075316,1480073,125172870
21076566,1480073,125172870
21077315,1480073,125172870
21078316,1480073,125172870
21079566,1480073,125172870
21080565,1480073,125172870
21081316,1480073,125172870
21082566,1480073,125172870
21083316,1480073,125172870
21084565,1480073,125172870
21085566,1480073,125172870
21086316,1480073,125172870
21087316,1480073,125172870
21088565,1480073,125172870
21089566,1480073,125172870
21090316,1480073,125172870
21091315,1480073,125172870
21092316,1480073,125172870
21093565,1480073,125172870
21094566,1480073,125172870
21095316,1480073,125172870
21096316,1480073,125172870
21097316,1480073,125172870
21098566,1480073,125172870
21099316,1480073,125172870
21100566,1480073,125172870
21101566,1480073,125172870
21102566,1480073,125172870
21103315,1480073,125172870
21104566,1480073,125172870
21105316,1480073,125172870
21106315,1480073,125172870
21107315,1480073,125172870
21108315,1480073,125172870
21109316,1480073,125172870
21110566,1480073,125172870
21111316,1480073,125172870
21112316,1480073,125172870
21113316,1480073,125172870
21114316,1480073,125172870
21115316,1480073,125172870
21116316,1480073,125172870
21117316,1480073,125172870
21118316,1480073,125172870
21119566,1480073,125172870
21120316,1480073,125172870
21121566,1480073,125172870
21122316,1480073,125172870
21123316,1480073,125172870
21124316,1480073,125172870
21125315,1481220,125172870
21126566,1481220,125172870
21127315,1481220,125172870
21128315,1481220,125172870
21129315,1481220,125172870
21130316,1481220,125172870
21131316,1481220,125172870
21132315,1481220,125286606
21133566,1481220,125286606
21134316,1481220,125286606
21135316,1481220,125286606
21136316,1481220,125286606
21137566,1481220,125286606
21138566,1481220,125286606
21139316,1481220,125286606
21140315,1481220,125286606
21141316,1481220,125286606
21142565,1481220,125286606
21143316,1481220,125286606
21144316,1481220,125286606
21145316,1481220,125286606
21146566,1481220,125286606
21147565,1481220,125286606
21148566,1481220,125286606
21149566,1481220,125286606
21150816,1481220,125286606
21152315,1481220,125286606
21153316,1481220,125286606
21154316,1481220,125286606
21155315,1481220,125286606
21156316,1481220,125286606
21157316,1481220,125286606
21158315,1481220,125286606
21159815,1481220,125286606
21161316,1481220,125286606
21162316,1481220,125286606
21163316,1481220,125286606
21164566,1481220,125286606
21165316,1481220,125286606
21166316,1481220,125286606
21167566,1481220,125286606
21168566,1481220,125286606
21169316,1481220,125286606
21170316,1481220,125286606
21171566,1481220,125286606
21172566,1481220,125286606
21173316,1481220,125286606
21174316,1481220,125286606
21175316,1481220,125286606
21176316,1481220,125286606
21177316,1481220,125286606
21178316,1481220,125286606
21179316,1481220,125286606
21180316,1481220,125286606
21181316,1481220,125286606
21182315,1481220,125286606
21183566,1481220,125286606
21184565,1481220,125286606
21185315,1481220,125286606
21186566,1481220,125286606
21187316,1481220,125286606
21188315,1481220,125286606
21189315,1481220,125286606
21190316,1481220,125286606
21191316,1481220,125286606
21192316,1481220,125286606
21193566,1482407,125286606
21194566,1482407,125286606
21195316,1482407,125286606
21196565,1482407,125286606
21197316,1482407,125286606
21198316,1482407,125286606
21199315,1482407,125286606
21200565,1482407,125406438
21201566,1482407,125406438
21202566,1482407,125406438
21203315,1482407,125406438
21204316,1482407,125406438
21205315,1482407,125406438
21206315,1482407,125406438
21207316,1482407,125406438
21208315,1482407,125406438
21209316,1482407,125406438
21210565,1482407,125406438
21211316,1482407,125406438
21212316,1482407,125406438
21213566,1482407,125406438
21214315,1482407,125406438
21215315,1482407,125406438
21216566,1482407,125406438
21217566,1482407,125406438
21218566,1482407,125406438
21219316,1482407,125406438
21220316,1482407,125406438
21221316,1482407,125406438
21222316,1482407,125406438
21223316,1482407,125406438
21224316,1482407,125406438
21225315,1482407,125406438
21226316,1482407,125406438
21227316,1482407,125406438
21228316,1482407,125406438
21229316,1482407,125406438
21230566,1482407,125406438
21231315,1482407,125406438
21232315,1482407,125406438
21233566,1482407,125406438
21234566,1482407,125406438
21235316,1482407,125406438
21236316,1482407,125406438
21237315,1482407,125406438
21238565,1482407,125406438
21239315,1482407,125406438
21240315,1482407,125406438
21241315,1482407,125406438
21242315,1482407,125406438
21243316,1482407,125406438
21244315,1482407,125406438
21245315,1482407,125406438
21246566,1482407,125406438
21247315,1482407,125406438
21248316,1482407,125406438
21249316,1482407,125406438
21250566,1482407,125406438
21251315,1482407,125406438
21252566,1482407,125406438
21253316,1482407,125406438
21254316,1482407,125406438
21255565,1482407,125406438
21256566,1482407,125406438
21257316,1482407,125406438
21258315,1482407,125406438
21259566,1482407,125406438
21260566,1483557,125406438
21261566,1483557,125406438
21264066,1483557,125406438
21265315,1483557,125406438
21266566,1483557,125406438
21267316,1483557,125406438
21268316,1483557,125525465
21269316,1483557,125525465
21270566,1483557,125525465
21271566,1483557,125525465
21272315,1483557,125525465
21273316,1483557,125525465
21274566,1483557,125525465
21275565,1483557,125525465
21276565,1483557,125525465
21277315,1483557,125525465
21278316,1483557,125525465
21279315,1483557,125525465
21280315,1483557,125525465
21281315,1483557,125525465
21282566,1483557,125525465
21283316,1483557,125525465
21284316,1483557,125525465
21285316,1483557,125525465
21286566,1483557,125525465
21287566,1483557,125525465
21288316,1483557,125525465
21289566,1483557,125525465
21290316,1483557,125525465
21291316,1483557,125525465
21292315,1483557,125525465
21293315,1483557,125525465
21294565,1483557,125525465
21295565,1483557,125525465
21296566,1483557,125525465
21297565,1483557,125525465
21298316,1483557,125525465
21299316,1483557,125525465
21300316,1483557,125525465
21301315,1483557,125525465
21302316,1483557,125525465
21303565,1483557,125525465
21304566,1483557,125525465
21305565,1483557,125525465
21306316,1483557,125525465
21307315,1483557,125525465
21308316,1483557,125525465
21309315,1483557,125525465
21310316,1483557,125525465
21311315,1483557,125525465
21312316,1483557,125525465
21313316,1483557,125525465
21314316,1483557,125525465
21315316,1483557,125525465
21316316,1483557,125525465
21317315,1483557,125525465
21318316,1483557,125525465
21319316,1483557,125525465
21320316,1483557,125525465
21321316,1483557,125525465
21322316,1483557,125525465
21323316,1483557,125525465
21324315,1484706,125525465
21325566,1484706,125525465
21326316,1484706,125525465
21327315,1484706,125525465
21328565,1484706,125525465
21329315,1484706,125525465
21330316,1484706,125525465
21331316,1484706,125637838
21332566,1484706,125637838
21333315,1484706,125637838
21334316,1484706,125637838
21335316,1484706,125637838
21336316,1484706,125637838
21337315,1484706,125637838
21338316,1484706,125637838
21339565,1484706,125637838
21340566,1484706,125637838
21341566,1484706,125637838
21342316,1484706,125637838
21343316,1484706,125637838
21344316,1484706,125637838
21345316,1484706,125637838
21346566,1484706,125637838
21347316,1484706,125637838
21348316,1484706,125637838
21349316,1484706,125637838
21350315,1484706,125637838
21351316,1484706,125637838
21352316,1484706,125637838
21353565,1484706,125637838
21354315,1484706,125637838
21355316,1484706,125637838
21356315,1484706,125637838
21357315,1484706,125637838
21358316,1484706,125637838
21359315,1484706,125637838
21360566,1484706,125637838
21361316,1484706,125637838
21362316,1484706,125637838
21363316,1484706,125637838
21364566,1484706,125637838
21365316,1484706,125637838
21366565,1484706,125637838
21367566,1484706,125637838
21368566,1484706,125637838
21369566,1484706,125637838
21370316,1484706,125637838
21371566,1484706,125637838
21372566,1484706,125637838
21373566,1484706,125637838
21374566,1484706,125637838
21375316,1484706,125637838
21376316,1484706,125637838
21377315,1484706,125637838
21378316,1484706,125637838
21379566,1484706,125637838
21380316,1484706,125637838
21381566,1484706,125637838
21382566,1484706,125637838
21383316,1484706,125637838
21384315,1484706,125637838
21385565,1484706,125637838
21386565,1484706,125637838
21387315,1484706,125637838
21388316,1485812,125637838
21389316,1485812,125637838
21390566,1485812,125637838
21391316,1485812,125637838
21392316,1485812,125637838
21393316,1485812,125637838
21394315,1485812,125637838
21395566,1485812,125749203
21396316,1485812,125749203
21397316,1485812,125749203
21398565,1485812,125749203
21399566,1485812,125749203
21400316,1485812,125749203
21401316,1485812,125749203
21402565,1485812,125749203
21403316,1485812,125749203
21404316,1485812,125749203
21405316,1485812,125749203
21406316,1485812,125749203
21407315,1485812,125749203
21408316,1485812,125749203
21409316,1485812,125749203
21410316,1485812,125749203
21411316,1485812,125749203
21412316,1485812,125749203
21413315,1485812,125749203
21414566,1485812,125749203
21415316,1485812,125749203
21416315,1485812,125749203
21417316,1485812,125749203
21418565,1485812,125749203
21419316,1485812,125749203
21420316,1485812,125749203
21421566,1485812,125749203
21422316,1485812,125749203
21423316,1485812,125749203
21424566,1485812,125749203
21425316,1485812,125749203
21426566,1485812,125749203
21427316,1485812,125749203
21428315,1485812,125749203
21429316,1485812,125749203
21430566,1485812,125749203
21431316,1485812,125749203
21432316,1485812,125749203
21433816,1485812,125749203
21435315,1485812,125749203
21436316,1485812,125749203
21437316,1485812,125749203
21438316,1485812,125749203
21439566,1485812,125749203
21440566,1485812,125749203
21441565,1485812,125749203
21442316,1485812,125749203
21443315,1485812,125749203
21444565,1485812,125749203
21445565,1485812,125749203
21446566,1485812,125749203
21448566,1485812,125749203
21449566,1485812,125749203
21450566,1485812,125749203
21451316,1485812,125749203
21452315,1486938,125749203
21453566,1486938,125749203
21454565,1486938,125749203
21455316,1486938,125749203
21456316,1486938,125749203
21457315,1486938,125749203
21458315,1486938,125749203
21459565,1486938,125864304
21460566,1486938,125864304
21461315,1486938,125864304
21462316,1486938,125864304
21463316,1486938,125864304
21464316,1486938,125864304
21465566,1486938,125864304
21466316,1486938,125864304
21467566,1486938,125864304
21468316,1486938,125864304
21469316,1486938,125864304
21470316,1486938,125864304
21471316,1486938,125864304
21472316,1486938,125864304
21473316,1486938,125864304
21474565,1486938,125864304
21475315,1486938,125864304
21476315,1486938,125864304
21477316,1486938,125864304
21478566,1486938,125864304
21479316,1486938,125864304
21480315,1486938,125864304
21481565,1486938,125864304
21482316,1486938,125864304
21483316,1486938,125864304
21484316,1486938,125864304
21485316,1486938,125864304
21486315,1486938,125864304
21487566,1486938,125864304
21488566,1486938,125864304
21489316,1486938,125864304
21490316,1486938,125864304
21491316,1486938,125864304
21492316,1486938,125864304
21493316,1486938,125864304
21494316,1486938,125864304
21495315,1486938,125864304
21496316,1486938,125864304
21497316,1486938,125864304
21498566,1486938,125864304
21499316,1486938,125864304
21500316,1486938,125864304
21501566,1486938,125864304
21502565,1486938,125864304
21503565,1486938,125864304
21504315,1486938,125864304
21505316,1486938,125864304
21506566,1486938,125864304
21507566,1486938,125864304
21508315,1486938,125864304
21509316,1486938,125864304
21510566,1486938,125864304
21511316,1486938,125864304
21512566,1486938,125864304
21513316,1486938,125864304
21514315,1486938,125864304
21515316,1486938,125864304
21516315,1488054,125864304
21517566,1488054,125864304
21518316,1488054,125864304
21519316,1488054,125864304
21520316,1488054,125864304
21521315,1488054,125864304
21522316,1488054,125864304
21523316,1488054,125864304
21524316,1488054,125977432
21525316,1488054,125977432
21526316,1488054,125977432
21527316,1488054,125977432
21528316,1488054,125977432
21529316,1488054,125977432
21530316,1488054,125977432
21531315,1488054,125977432
21532565,1488054,125977432
21533316,1488054,125977432
21534566,1488054,125977432
21535566,1488054,125977432
21536566,1488054,125977432
21537316,1488054,125977432
21538315,1488054,125977432
21539316,1488054,125977432
21540565,1488054,125977432
21541316,1488054,125977432
21542316,1488054,125977432
21543316,1488054,125977432
21544315,1488054,125977432
21545315,1488054,125977432
21546566,1488054,125977432
21547316,1488054,125977432
21548316,1488054,125977432
21549316,1488054,125977432
21550316,1488054,125977432
21551566,1488054,125977432
21552566,1488054,125977432
21553566,1488054,125977432
21554316,1488054,125977432
21555315,1488054,125977432
21556316,1488054,125977432
21557316,1488054,125977432
21558316,1488054,125977432
21559316,1488054,125977432
21560316,1488054,125977432
21561316,1488054,125977432
21562316,1488054,125977432
21563566,1488054,125977432
21564566,1488054,125977432
21565316,1488054,125977432
21566316,1488054,125977432
21567316,1488054,125977432
21568316,1488054,125977432
21569565,1488054,125977432
21570316,1488054,125977432
21571316,1488054,125977432
21572566,1488054,125977432
21573566,1488054,125977432
21574316,1488054,125977432
21575565,1488054,125977432
21576316,1488054,125977432
21577315,1488054,125977432
21578316,1488054,125977432
21579316,1488054,125977432
21580316,1488054,125977432
21581315,1489209,125977432
21582566,1489209,125977432
21583315,1489209,125977432
21584315,1489209,125977432
21585316,1489209,125977432
21586566,1489209,125977432
21587315,1489209,125977432
21588315,1489209,126091663
21589315,1489209,126091663
21590315,1489209,126091663
21591565,1489209,126091663
21592315,1489209,126091663
21593315,1489209,126091663
21594315,1489209,126091663
21595315,1489209,126091663
21596565,1489209,126091663
21597315,1489209,126091663
21598315,1489209,126091663
21599316,1489209,126091663
21600566,1489209,126091663
21601566,1489209,126091663
21602565,1489209,126091663
21603565,1489209,126091663
21604316,1489209,126091663
21605316,1489209,126091663
21606316,1489209,126091663
21607315,1489209,126091663
21608316,1489209,126091663
21609315,1489209,126091663
21610566,1489209,126091663
21611565,1489209,126091663
21612315,1489209,126091663
21613316,1489209,126091663
21614316,1489209,126091663
21615316,1489209,126091663
21616315,1489209,126091663
21617566,1489209,126091663
21618316,1489209,126091663
21619566,1489209,126091663
21620316,1489209,126091663
21621316,1489209,126091663
21622316,1489209,126091663
21623565,1489209,126091663
21624565,1489209,126091663
21625316,1489209,126091663
21626316,1489209,126091663
21627316,1489209,126091663
21628316,1489209,126091663
21629315,1489209,126091663
21630565,1489209,126091663
21631565,1489209,126091663
21632566,1489209,126091663
21633316,1489209,126091663
21634316,1489209,126091663
21635566,1489209,126091663
21636566,1489209,126091663
21637316,1489209,126091663
21638566,1489209,126091663
21639316,1489209,126091663
21640316,1489209,126091663
21641566,1489209,126091663
21642316,1489209,126091663
21643316,1489209,126091663
21644315,1489209,126091663
21645315,1490328,126091663
21646315,1490328,126091663
21648066,1490328,126091663
21649316,1490328,126091663
21650316,1490328,126091663
21651315,1490328,126091663
21652566,1490328,126204207
21653315,1490328,126204207
21654316,1490328,126204207
21655565,1490328,126204207
21656565,1490328,126204207
21657316,1490328,126204207
21658315,1490328,126204207
21659315,1490328,126204207
21660565,1490328,126204207
21661316,1490328,126204207
21662316,1490328,126204207
21663316,1490328,126204207
21664316,1490328,126204207
21665316,1490328,126204207
21666316,1490328,126204207
21667565,1490328,126204207
21668316,1490328,126204207
21669316,1490328,126204207
21670316,1490328,126204207
21671316,1490328,126204207
21672316,1490328,126204207
21673316,1490328,126204207
21674315,1490328,126204207
21675316,1490328,126204207
21677816,1490328,126204207
21679315,1490328,126204207
21680315,1490328,126204207
21681316,1490328,126204207
21682566,1490328,126204207
21683316,1490328,126204207
21684316,1490328,126204207
21685315,1490328,126204207
21686316,1490328,126204207
21687316,1490328,126204207
21688316,1490328,126204207
21689566,1490328,126204207
21690315,1490328,126204207
21691315,1490328,126204207
21692316,1490328,126204207
21693316,1490328,126204207
21694315,1490328,126204207
21695566,1490328,126204207
21696565,1490328,126204207
21697316,1490328,126204207
21698566,1490328,126204207
21699565,1490328,126204207
21700566,1490328,126204207
21701316,1490328,126204207
21702316,1490328,126204207
21703566,1490328,126204207
21704316,1490328,126204207
21705316,1490328,126204207
21706315,1490328,126204207
21707315,1490328,126204207
21708315,1490328,126204207
21709315,1491437,126204207
21710565,1491437,126204207
21711316,1491437,126204207
21712565,1491437,126204207
21713316,1491437,126204207
21714315,1491437,126204207
21715566,1491437,126204207
21716316,1491437,126317599
21717566,1491437,126317599
21718315,1491437,126317599
21719566,1491437,126317599
21720565,1491437,126317599
21721565,1491437,126317599
21722315,1491437,126317599
21723316,1491437,126317599
21724566,1491437,126317599
21725566,1491437,126317599
21726565,1491437,126317599
21727316,1491437,126317599
21728316,1491437,126317599
21729316,1491437,126317599
21730315,1491437,126317599
21731566,1491437,126317599
21732316,1491437,126317599
21733316,1491437,126317599
21734315,1491437,126317599
21735315,1491437,126317599
21736316,1491437,126317599
21737566,1491437,126317599
21738566,1491437,126317599
21739316,1491437,126317599
21740315,1491437,126317599
21741316,1491437,126317599
21742315,1491437,126317599
21743315,1491437,126317599
21744315,1491437,126317599
21745566,1491437,126317599
21746315,1491437,126317599
21747315,1491437,126317599
21748566,1491437,126317599
21749565,1491437,126317599
21750565,1491437,126317599
21751316,1491437,126317599
21752566,1491437,126317599
21753316,1491437,126317599
21754566,1491437,126317599
21755566,1491437,126317599
21756316,1491437,126317599
21757316,1491437,126317599
21758315,1491437,126317599
21759566,1491437,126317599
21760315,1491437,126317599
21761315,1491437,126317599
21762316,1491437,126317599
21763315,1491437,126317599
21764316,1491437,126317599
21765316,1491437,126317599
21766565,1491437,126317599
21767315,1491437,126317599
21768316,1491437,126317599
21769316,1491437,126317599
21770566,1491437,126317599
21771565,1491437,126317599
21772315,1491437,126317599
21773316,1492536,126317599
21774316,1492536,126317599
21775315,1492536,126317599
21776315,1492536,126317599
21777315,1492536,126317599
21778566,1492536,126317599
21779566,1492536,126317599
21780566,1492536,126428632
21781565,1492536,126428632
21782315,1492536,126428632
21783315,1492536,126428632
21784316,1492536,126428632
21785316,1492536,126428632
21786316,1492536,126428632
21787316,1492536,126428632
21788316,1492536,126428632
21789316,1492536,126428632
21790316,1492536,126428632
21791316,1492536,126428632
21792316,1492536,126428632
21793315,1492536,126428632
21794316,1492536,126428632
21795315,1492536,126428632
21796566,1492536,126428632
21797315,1492536,126428632
21798316,1492536,126428632
21799565,1492536,126428632
21800566,1492536,126428632
21801316,1492536,126428632
21802316,1492536,126428632
21803316,1492536,126428632
21804315,1492536,126428632
21805316,1492536,126428632
21806315,1492536,126428632
21807315,1492536,126428632
21808315,1492536,126428632
21809316,1492536,126428632
21810316,1492536,126428632
21811315,1492536,126428632
21812316,1492536,126428632
21813316,1492536,126428632
21814316,1492536,126428632
21815566,1492536,126428632
21816316,1492536,126428632
21817316,1492536,126428632
21818565,1492536,126428632
21819566,1492536,126428632
21820316,1492536,126428632
21821316,1492536,126428632
21822315,1492536,126428632
21823565,1492536,126428632
21824565,1492536,126428632
21825315,1492536,126428632
21826316,1492536,126428632
21827315,1492536,126428632
21828316,1492536,126428632
21829316,1492536,126428632
21830315,1492536,126428632
21831315,1492536,126428632
21832315,1492536,126428632
21833315,1492536,126428632
21834315,1492536,126428632
21835316,1492536,126428632
21836315,1492536,126428632
21837316,1492536,126428632
21838566,1493686,126428632
21839316,1493686,126428632
21840566,1493686,126428632
21841315,1493686,126428632
21842316,1493686,126428632
21843565,1493686,126428632
21844316,1493686,126543470
21845565,1493686,126543470
21846316,1493686,126543470
21847316,1493686,126543470
21848566,1493686,126543470
21849316,1493686,126543470
21850316,1493686,126543470
21851316,1493686,126543470
21852565,1493686,126543470
21853316,1493686,126543470
21854316,1493686,126543470
21855315,1493686,126543470
21856566,1493686,126543470
21857316,1493686,126543470
21858316,1493686,126543470
21859316,1493686,126543470
21860566,1493686,126543470
21861316,1493686,126543470
21862316,1493686,126543470
21863315,1493686,126543470
21864565,1493686,126543470
21865315,1493686,126543470
21866565,1493686,126543470
21867316,1493686,126543470
21868566,1493686,126543470
21869315,1493686,126543470
21870316,1493686,126543470
21871565,1493686,126543470
21872316,1493686,126543470
21873316,1493686,126543470
21874316,1493686,126543470
21875315,1493686,126543470
21876315,1493686,126543470
21877316,1493686,126543470
21878316,1493686,126543470
21879315,1493686,126543470
21880566,1493686,126543470
21881316,1493686,126543470
21882316,1493686,126543470
21883566,1493686,126543470
21884566,1493686,126543470
21885566,1493686,126543470
21886316,1493686,126543470
21887566,1493686,126543470
21888316,1493686,126543470
21889316,1493686,126543470
21890316,1493686,126543470
21891315,1493686,126543470
21892316,1493686,126543470
21893316,1493686,126543470
21894316,1493686,126543470
21895316,1493686,126543470
21896315,1493686,126543470
21897565,1493686,126543470
21898566,1493686,126543470
21899315,1493686,126543470
21900316,1493686,126543470
21901316,1494817,126543470
21902566,1494817,126543470
21903315,1494817,126543470
21904316,1494817,126543470
21905566,1494817,126543470
21906566,1494817,126543470
21907316,1494817,126543470
21908315,1494817,126543470
21909316,1494817,126657238
21910316,1494817,126657238
21911316,1494817,126657238
21912316,1494817,126657238
21913566,1494817,126657238
21914316,1494817,126657238
21915316,1494817,126657238
21916315,1494817,126657238
21917316,1494817,126657238
21918316,1494817,126657238
21919316,1494817,126657238
21920316,1494817,126657238
21921316,1494817,126657238
21922315,1494817,126657238
21923316,1494817,126657238
21924316,1494817,126657238
21925315,1494817,126657238
21926315,1494817,126657238
21927315,1494817,126657238
21928316,1494817,126657238
21929316,1494817,126657238
21930316,1494817,126657238
21931315,1494817,126657238
21932566,1494817,126657238
21933316,1494817,126657238
21934315,1494817,126657238
21935315,1494817,126657238
21936316,1494817,126657238
21937316,1494817,126657238
21938316,1494817,126657238
21939316,1494817,126657238
21940316,1494817,126657238
21941315,1494817,126657238
21942316,1494817,126657238
21943316,1494817,126657238
21944566,1494817,126657238
21945315,1494817,126657238
21946316,1494817,126657238
21947565,1494817,126657238
21948566,1494817,126657238
21949315,1494817,126657238
21950315,1494817,126657238
21951316,1494817,126657238
21952315,1494817,126657238
21953316,1494817,126657238
21954316,1494817,126657238
21955316,1494817,126657238
21956316,1494817,126657238
21957316,1494817,126657238
21958315,1494817,126657238
21959566,1494817,126657238
21960315,1494817,126657238
21961316,1494817,126657238
21962315,1494817,126657238
21963566,1494817,126657238
21964315,1494817,126657238
21965316,1495930,126657238
21966566,1495930,126657238
21967315,1495930,126657238
21968316,1495930,126657238
21969316,1495930,126657238
21970316,1495930,126657238
21971316,1495930,126657238
21972316,1495930,126769467
21973565,1495930,126769467
21974315,1495930,126769467
21975316,1495930,126769467
21976565,1495930,126769467
21977316,1495930,126769467
21978316,1495930,126769467
21979315,1495930,126769467
21980566,1495930,126769467
21981316,1495930,126769467
21982315,1495930,126769467
21983316,1495930,126769467
21984316,1495930,126769467
21985315,1495930,126769467
21986316,1495930,126769467
21987566,1495930,126769467
21988316,1495930,126769467
21989316,1495930,126769467
21990315,1495930,126769467
21991316,1495930,126769467
21992316,1495930,126769467
21993315,1495930,126769467
21994565,1495930,126769467
21995316,1495930,126769467
21996566,1495930,126769467
21997316,1495930,126769467
21998316,1495930,126769467
21999315,1495930,126769467
22000316,1495930,126769467
22001565,1495930,126769467
22002316,1495930,126769467
22003315,1495930,126769467
22004316,1495930,126769467
22005315,1495930,126769467
22006316,1495930,126769467
22007566,1495930,126769467
22008565,1495930,126769467
22009316,1495930,126769467
22010316,1495930,126769467
22011316,1495930,126769467
22012316,1495930,126769467
22013316,1495930,126769467
22014316,1495930,126769467
22015565,1495930,126769467
22016316,1495930,126769467
22017315,1495930,126769467
22018316,1495930,126769467
22019316,1495930,126769467
22020315,1495930,126769467
22021316,1495930,126769467
22022566,1495930,126769467
22023316,1495930,126769467
22024566,1495930,126769467
22025316,1495930,126769467
22026315,1495930,126769467
22027316,1495930,126769467
22028566,1495930,126769467
22029316,1497061,126769467
22030315,1497061,126769467
22031816,1497061,126769467
22033316,1497061,126769467
22034315,1497061,126769467
22035316,1497061,126769467
22036315,1497061,126881875
22037315,1497061,126881875
22038315,1497061,126881875
22039316,1497061,126881875
22040315,1497061,126881875
22041565,1497061,126881875
22042316,1497061,126881875
22043566,1497061,126881875
22044566,1497061,126881875
22045315,1497061,126881875
22046566,1497061,126881875
22047316,1497061,126881875
22048316,1497061,126881875
22049316,1497061,126881875
22050566,1497061,126881875
22051566,1497061,126881875
22052316,1497061,126881875
22053316,1497061,126881875
22054566,1497061,126881875
22055315,1497061,126881875
22056315,1497061,126881875
22057316,1497061,126881875
22058316,1497061,126881875
22059316,1497061,126881875
22060566,1497061,126881875
22063066,1497061,126881875
22064316,1497061,126881875
22065315,1497061,126881875
22066315,1497061,126881875
22067565,1497061,126881875
22068316,1497061,126881875
22069315,1497061,126881875
22070315,1497061,126881875
22071316,1497061,126881875
22072566,1497061,126881875
22073316,1497061,126881875
22074566,1497061,126881875
22075315,1497061,126881875
22076315,1497061,126881875
22077315,1497061,126881875
22078315,1497061,126881875
22079316,1497061,126881875
22080315,1497061,126881875
22081565,1497061,126881875
22082566,1497061,126881875
22083566,1497061,126881875
22084316,1497061,126881875
22085315,1497061,126881875
22086315,1497061,126881875
22087316,1497061,126881875
22088566,1497061,126881875
22089316,1497061,126881875
22090316,1497061,126881875
22091316,1497061,126881875
22092565,1497061,126881875
22093316,1497061,126881875
22094316,1497061,126881875
22095316,1498223,126881875
22096316,1498223,126881875
22097316,1498223,126881875
22098315,1498223,126881875
22099316,1498223,126881875
22100315,1498223,126881875
22101315,1498223,126881875
22102315,1498223,126997997
22103316,1498223,126997997
22104566,1498223,126997997
22105315,1498223,126997997
22106316,1498223,126997997
22107316,1498223,126997997
22108316,1498223,126997997
22109316,1498223,126997997
22110316,1498223,126997997
22111315,1498223,126997997
22112316,1498223,126997997
22113316,1498223,126997997
22114316,1498223,126997997
22115316,1498223,126997997
22116316,1498223,126997997
22117316,1498223,126997997
22118565,1498223,126997997
22119565,1498223,126997997
22120315,1498223,126997997
22121315,1498223,126997997
22122316,1498223,126997997
22123316,1498223,126997997
22124566,1498223,126997997
22125316,1498223,126997997
22126315,1498223,126997997
22127566,1498223,126997997
22128316,1498223,126997997
22129315,1498223,126997997
22130566,1498223,126997997
22131316,1498223,126997997
22132565,1498223,126997997
22135066,1498223,126997997
22136315,1498223,126997997
22137566,1498223,126997997
22138315,1498223,126997997
22139566,1498223,126997997
22142066,1498223,126997997
22143316,1498223,126997997
22144315,1498223,126997997
22145315,1498223,126997997
22146316,1498223,126997997
22147316,1498223,126997997
22148566,1498223,126997997
22149316,1498223,126997997
22150315,1498223,126997997
22151316,1498223,126997997
22152315,1498223,126997997
22153316,1498223,126997997
22154316,1498223,126997997
22155316,1498223,126997997
22156565,1498223,126997997
22157566,1498223,126997997
22158316,1498223,126997997
22159315,1498223,126997997
22160316,1498223,126997997
22161566,1499385,126997997
22162315,1499385,126997997
22163316,1499385,126997997
22164316,1499385,126997997
22165316,1499385,126997997
22166316,1499385,126997997
22167316,1499385,126997997
22168316,1499385,127114963
22169316,1499385,127114963
22170315,1499385,127114963
22171315,1499385,127114963
22172316,1499385,127114963
22173315,1499385,127114963
22174316,1499385,127114963
22175316,1499385,127114963
22176566,1499385,127114963
22177316,1499385,127114963
22178316,1499385,127114963
22179316,1499385,127114963
22180316,1499385,127114963
22181316,1499385,127114963
22182316,1499385,127114963
22183565,1499385,127114963
22184566,1499385,127114963
22185316,1499385,127114963
22186315,1499385,127114963
22187315,1499385,127114963
22188315,1499385,127114963
22189316,1499385,127114963
22190316,1499385,127114963
22191566,1499385,127114963
22194065,1499385,127114963
22195316,1499385,127114963
22196566,1499385,127114963
22197316,1499385,127114963
22198566,1499385,127114963
22199316,1499385,127114963
22200315,1499385,127114963
22201316,1499385,127114963
22202316,1499385,127114963
22203315,1499385,127114963
22204316,1499385,127114963
22205565,1499385,127114963
22206316,1499385,127114963
22207316,1499385,127114963
22208566,1499385,127114963
22209316,1499385,127114963
22210316,1499385,127114963
22211316,1499385,127114963
22212566,1499385,127114963
22213566,1499385,127114963
22214316,1499385,127114963
22215316,1499385,127114963
22216315,1499385,127114963
22217315,1499385,127114963
