TIMESTAMP,ENCODER 1 TICKS,ENCODER 2 TICKS,MOTOR VELOCITY mRPM,TORQUE ACTUAL (%%),Ref Torque [mNm]
16317433,1886802,166243077,48602,56,-0.84375
16318183,1886802,166243077,48602,62,-0.84375
16319183,1886802,166243077,48602,51,-0.84375
16320183,1886802,166243077,48602,56,-0.84375
16321433,1886802,166243077,48602,62,-0.84375
16322183,1886802,166243077,48602,59,-0.84375
16323183,1886802,166243077,48602,54,-0.84375
16324183,1886802,166243077,48602,59,-0.84375
16325433,1886802,166243077,48602,65,-0.84375
16326433,1886802,166243077,48602,68,-0.84375
16327433,1886802,166243077,48602,68,-0.84375
16328184,1886802,166243077,48602,54,-0.84375
16329433,1886802,166243077,48602,39,-0.84375
16330433,1886802,166243077,48602,65,-0.84375
16331183,1886802,166243077,48602,73,-0.84375
16332183,1886802,166243077,48602,68,-0.84375
16333183,1886802,166243077,48602,65,-0.84375
16334183,1886802,166243077,48602,79,-0.84375
16335433,1886802,166243077,48602,65,-0.84375
16336433,1886802,166243077,48602,62,-0.84375
16337183,1886802,166243077,48602,87,-0.84375
16338182,1886802,166243077,48602,62,-0.84375
16339433,1886802,166243077,48602,65,-0.84375
16340433,1886802,166243077,48602,76,-0.84375
16341433,1886802,166243077,48602,54,-0.84375
16342183,1886802,166243077,48602,73,-0.84375
16343432,1886802,166243077,48602,62,-0.84375
16344183,1886802,166243077,48602,71,-0.84375
16345433,1886802,166243077,48602,76,-0.84375
16346433,1886802,166243077,48602,62,-0.84375
16347183,1886802,166243077,48602,73,-0.84375
16348433,1886802,166243077,48602,65,-0.84375
16349183,1886802,166243077,48602,59,-0.84375
16350183,1886802,166243077,48602,65,-0.84375
16351183,1886802,166243077,48602,82,-0.84375
16352433,1886802,166243077,48602,71,-0.84375
16353183,1886802,166243077,48602,76,-0.84375
16354433,1886802,166243077,48602,56,-0.84375
16355183,1886802,166243077,48602,56,-0.84375
16356183,1886802,166243077,48602,68,-0.84375
16357183,1886802,166243077,48602,62,-0.84375
16358183,1886802,166243077,48602,56,-0.84375
16359183,1886802,166243077,48602,48,-0.84375
16360433,1886802,166243077,48602,48,-0.84375
16361432,1886802,166243077,48602,45,-0.84375
16362433,1886802,166243077,48602,48,-0.84375
16363183,1886802,166243077,48602,39,-0.84375
16364183,1886802,166243077,48602,39,-0.84375
16365183,1886802,166243077,48602,37,-0.84375
16366183,1886802,166243077,48602,45,-0.84375
16367183,1886802,166243077,48602,51,-0.84375
16368183,1886802,166243077,48602,54,-0.84375
16369183,1886802,166243077,48602,48,-0.84375
16370183,1886802,166243077,48602,59,-0.84375
16371183,1886802,166243077,48602,59,-0.84375
16372183,1886802,166243077,48602,51,-0.84375
16373183,1886802,166243077,48602,59,-0.84375
16374183,1887155,166243077,48602,59,-0.84375
16375183,1887155,166243077,48602,51,-0.84375
16376183,1887155,166243077,48602,56,-0.84375
16377183,1887155,166243077,48602,65,-0.84375
16378183,1887155,166243077,48602,65,-0.84375
16379433,1887155,166243077,48602,65,-0.84375
16380433,1887155,166243077,48602,65,-0.84375
16381183,1887155,166277685,48602,54,-0.84375
16382183,1887155,166277685,48602,62,-0.84375
16383183,1887155,166277685,48602,65,-0.84375
16384183,1887155,166277685,48602,62,-0.84375
16385433,1887155,166277685,48602,59,-0.84375
16386183,1887155,166277685,48602,62,-0.84375
16387183,1887155,166277685,48602,56,-0.84375
16388183,1887155,166277685,49413,79,-0.84375
16389433,1887155,166277685,49413,62,-0.84375
16390433,1887155,166277685,49413,71,-0.84375
16391183,1887155,166277685,49413,59,-0.84375
16392433,1887155,166277685,49413,68,-0.84375
16393433,1887155,166277685,49413,56,-0.84375
16394433,1887155,166277685,49413,42,-0.84375
16395183,1887155,166277685,49413,42,-0.84375
16396433,1887155,166277685,49413,56,-0.84375
16397183,1887155,166277685,49413,51,-0.84375
16398433,1887155,166277685,49413,59,-0.84375
16399433,1887155,166277685,49413,62,-0.84375
16400183,1887155,166277685,49413,56,-0.84375
16401183,1887155,166277685,49413,54,-0.84375
16402183,1887155,166277685,49413,51,-0.84375
16403432,1887155,166277685,49413,65,-0.84375
16404183,1887155,166277685,49413,59,-0.84375
16405183,1887155,166277685,49413,48,-0.84375
16406433,1887155,166277685,49413,56,-0.84375
16407183,1887155,166277685,49413,51,-0.84375
16408183,1887155,166277685,49413,59,-0.84375
16409183,1887155,166277685,49413,62,-0.84375
16410433,1887155,166277685,49413,51,-0.84375
16411433,1887155,166277685,49413,51,-0.84375
16412183,1887155,166277685,49413,62,-0.84375
16413182,1887155,166277685,49413,65,-0.84375
16414183,1887155,166277685,49413,65,-0.84375
16415433,1887155,166277685,49413,54,-0.84375
16416183,1887155,166277685,49413,68,-0.84375
16417433,1887155,166277685,49413,79,-0.84375
16418183,1887155,166277685,49413,71,-0.84375
16419183,1887155,166277685,49413,68,-0.84375
16420183,1887155,166277685,49413,65,-0.84375
16421183,1887155,166277685,49413,62,-0.84375
16422183,1887155,166277685,49413,45,-0.84375
16423433,1887155,166277685,49413,45,-0.84375
16424433,1887155,166277685,49413,54,-0.84375
16425183,1887155,166277685,49413,42,-0.84375
16426433,1887155,166277685,49413,39,-0.84375
16427433,1887155,166277685,49413,39,-0.84375
16428433,1887155,166277685,49413,37,-0.84375
16429183,1887155,166277685,49413,37,-0.84375
16430183,1887155,166277685,49413,37,-0.84375
16431433,1887155,166277685,49413,42,-0.84375
16432183,1887155,166277685,49413,39,-0.84375
16433183,1887155,166277685,49413,42,-0.84375
16434183,1887155,166277685,49413,54,-0.84375
16435433,1887155,166277685,49413,56,-0.84375
16436433,1887155,166277685,49413,65,-0.84375
16437183,1887155,166277685,49413,62,-0.84375
16438183,1887155,166277685,49413,71,-0.84375
16439183,1887155,166277685,49413,71,-0.84375
16440433,1887155,166277685,49413,65,-0.84375
16441432,1887155,166277685,49413,68,-0.84375
16442183,1887155,166277685,49413,73,-0.84375
16443433,1887155,166277685,49413,73,-0.84375
16444183,1887155,166277685,49413,59,-0.84375
16445183,1887155,166277685,49413,71,-0.84375
16446183,1887155,166277685,49413,68,-0.84375
16447183,1887155,166277685,49413,59,-0.84375
16448183,1887155,166277685,49413,71,-0.84375
16449433,1887155,166277685,49413,68,-0.84375
16450433,1887155,166277685,49413,68,-0.84375
16451183,1887155,166277685,49413,68,-0.84375
16452183,1887488,166277685,49413,62,-0.84375
16453433,1887488,166277685,49413,71,-0.84375
16454183,1887488,166277685,49413,73,-0.84375
16455183,1887488,166277685,49413,76,-0.84375
16456433,1887488,166277685,49413,56,-0.84375
16457433,1887488,166277685,49413,73,-0.84375
16458434,1887488,166277685,49413,56,-0.84375
16459183,1887488,166277685,49413,51,-0.84375
16460183,1887488,166312294,49413,48,-0.84375
16461183,1887488,166312294,49413,59,-0.84375
16462183,1887488,166312294,49413,56,-0.84375
16463183,1887488,166312294,49413,54,-0.84375
16464183,1887488,166312294,49413,65,-0.84375
16465433,1887488,166312294,49413,59,-0.84375
16466433,1887488,166312294,49413,65,-0.84375
16467183,1887488,166312294,51184,54,-0.84375
16468183,1887488,166312294,51184,71,-0.84375
16469183,1887488,166312294,51184,62,-0.84375
16470433,1887488,166312294,51184,79,-0.84375
16471433,1887488,166312294,51184,65,-0.84375
16472183,1887488,166312294,51184,71,-0.84375
16473433,1887488,166312294,51184,71,-0.84375
16474183,1887488,166312294,51184,79,-0.84375
16475433,1887488,166312294,51184,73,-0.84375
16476182,1887488,166312294,51184,87,-0.84375
16477182,1887488,166312294,51184,71,-0.84375
16478433,1887488,166312294,51184,73,-0.84375
16479433,1887488,166312294,51184,71,-0.84375
16480433,1887488,166312294,51184,65,-0.84375
16481183,1887488,166312294,51184,87,-0.84375
16482183,1887488,166312294,51184,79,-0.84375
16483183,1887488,166312294,51184,99,-0.84375
16484433,1887488,166312294,51184,87,-0.84375
16485183,1887488,166312294,51184,79,-0.84375
16486183,1887488,166312294,51184,68,-0.84375
16487433,1887488,166312294,51184,65,-0.84375
16488433,1887488,166312294,51184,79,-0.84375
16489183,1887488,166312294,51184,59,-0.84375
16490183,1887488,166312294,51184,56,-0.84375
16491183,1887488,166312294,51184,59,-0.84375
16492183,1887488,166312294,51184,62,-0.84375
16493433,1887488,166312294,51184,54,-0.84375
16494183,1887488,166312294,51184,56,-0.84375
16495433,1887488,166312294,51184,59,-0.84375
16496433,1887488,166312294,51184,59,-0.84375
16497433,1887488,166312294,51184,51,-0.84375
16498433,1887488,166312294,51184,51,-0.84375
16499183,1887488,166312294,51184,56,-0.84375
16500183,1887488,166312294,51184,62,-0.84375
16501433,1887488,166312294,51184,65,-0.84375
16502433,1887488,166312294,51184,68,-0.84375
16503183,1887488,166312294,51184,62,-0.84375
16504433,1887488,166312294,51184,68,-0.84375
16505183,1887488,166312294,51184,65,-0.84375
16506433,1887488,166312294,51184,73,-0.84375
16507433,1887488,166312294,51184,73,-0.84375
16508183,1887488,166312294,51184,79,-0.84375
16509183,1887488,166312294,51184,71,-0.84375
16510433,1887488,166312294,51184,68,-0.84375
16511184,1887488,166312294,51184,79,-0.84375
16512183,1887488,166312294,51184,65,-0.84375
16513183,1887488,166312294,51184,71,-0.84375
16514433,1887488,166312294,51184,59,-0.84375
16515433,1887488,166312294,51184,51,-0.84375
16516434,1887488,166312294,51184,54,-0.84375
16517183,1887488,166312294,51184,68,-0.84375
16518183,1887488,166312294,51184,56,-0.84375
16519183,1887488,166312294,51184,56,-0.84375
16520433,1887488,166312294,51184,59,-0.84375
16521183,1887488,166312294,51184,48,-0.84375
16522183,1887488,166312294,51184,51,-0.84375
16523183,1887488,166312294,51184,45,-0.84375
16524433,1887488,166312294,51184,37,-0.84375
16525183,1887488,166312294,51184,48,-0.84375
16526433,1887488,166312294,51184,39,-0.84375
16527433,1887488,166312294,51184,48,-0.84375
16528183,1887488,166312294,51184,54,-0.84375
16529433,1887488,166312294,51184,59,-0.84375
16530433,1887488,166312294,51184,68,-0.84375
16531433,1887488,166312294,51184,59,-0.84375
16532183,1887488,166312294,51184,68,-0.84375
16533433,1887866,166312294,51184,59,-0.84375
16534183,1887866,166312294,51184,48,-0.84375
16535183,1887866,166312294,51184,62,-0.84375
16536433,1887866,166312294,51184,65,-0.84375
16537183,1887866,166312294,51184,56,-0.84375
16538183,1887866,166312294,51184,56,-0.84375
16539433,1887866,166312294,51184,62,-0.84375
16540183,1887866,166312294,51184,65,-0.84375
16541433,1887866,166347929,51184,59,-0.84375
16542183,1887866,166347929,51184,54,-0.84375
16543433,1887866,166347929,51184,73,-0.84375
16544433,1887866,166347929,51184,71,-0.84375
16545433,1887866,166347929,51184,65,-0.84375
16546183,1887866,166347929,51184,71,-0.84375
16547183,1887866,166347929,51184,65,-0.84375
16548433,1887866,166347929,48933,79,-0.84375
16549433,1887866,166347929,48933,71,-0.84375
16550433,1887866,166347929,48933,73,-0.84375
16551183,1887866,166347929,48933,65,-0.84375
16552183,1887866,166347929,48933,73,-0.84375
16553183,1887866,166347929,48933,56,-0.84375
16554183,1887866,166347929,48933,65,-0.84375
16555433,1887866,166347929,48933,56,-0.84375
16556183,1887866,166347929,48933,56,-0.84375
16557433,1887866,166347929,48933,51,-0.84375
16558433,1887866,166347929,48933,51,-0.84375
16559433,1887866,166347929,48933,42,-0.84375
16560183,1887866,166347929,48933,45,-0.84375
16561183,1887866,166347929,48933,51,-0.84375
16562183,1887866,166347929,48933,51,-0.84375
16563183,1887866,166347929,48933,51,-0.84375
16564183,1887866,166347929,48933,62,-0.84375
16565183,1887866,166347929,48933,71,-0.84375
16566183,1887866,166347929,48933,71,-0.84375
16567433,1887866,166347929,48933,65,-0.84375
16568183,1887866,166347929,48933,71,-0.84375
16569183,1887866,166347929,48933,68,-0.84375
16570433,1887866,166347929,48933,76,-0.84375
16571183,1887866,166347929,48933,85,-0.84375
16572433,1887866,166347929,48933,68,-0.84375
16573183,1887866,166347929,48933,71,-0.84375
16574183,1887866,166347929,48933,65,-0.84375
16575433,1887866,166347929,48933,73,-0.84375
16576433,1887866,166347929,48933,62,-0.84375
16577433,1887866,166347929,48933,51,-0.84375
16578433,1887866,166347929,48933,62,-0.84375
16579183,1887866,166347929,48933,62,-0.84375
16580183,1887866,166347929,48933,65,-0.84375
16581433,1887866,166347929,48933,54,-0.84375
16582433,1887866,166347929,48933,68,-0.84375
16583183,1887866,166347929,48933,62,-0.84375
16584183,1887866,166347929,48933,51,-0.84375
16585183,1887866,166347929,48933,59,-0.84375
16586433,1887866,166347929,48933,51,-0.84375
16587433,1887866,166347929,48933,45,-0.84375
16588183,1887866,166347929,48933,65,-0.84375
16589183,1887866,166347929,48933,56,-0.84375
16590183,1887866,166347929,48933,48,-0.84375
16591433,1887866,166347929,48933,45,-0.84375
16592433,1887866,166347929,48933,51,-0.84375
16593183,1887866,166347929,48933,51,-0.84375
16594183,1887866,166347929,48933,59,-0.84375
16595433,1887866,166347929,48933,71,-0.84375
16596433,1887866,166347929,48933,51,-0.84375
16597183,1887866,166347929,48933,59,-0.84375
16598183,1887866,166347929,48933,56,-0.84375
16599183,1887866,166347929,48933,65,-0.84375
16600433,1887866,166347929,48933,71,-0.84375
16601433,1887866,166347929,48933,71,-0.84375
16602183,1887866,166347929,48933,59,-0.84375
16603183,1887866,166347929,48933,68,-0.84375
16604433,1887866,166347929,48933,68,-0.84375
16605183,1887866,166347929,48933,65,-0.84375
16606183,1887866,166347929,48933,68,-0.84375
16607183,1887866,166347929,48933,68,-0.84375
16608183,1887866,166347929,48933,73,-0.84375
16609432,1887866,166347929,48933,71,-0.84375
16610432,1887866,166347929,48933,90,-0.84375
16611183,1887866,166347929,48933,73,-0.84375
16612183,1887866,166347929,48933,76,-0.84375
16613183,1888207,166347929,48933,71,-0.84375
16614183,1888207,166347929,48933,79,-0.84375
16615183,1888207,166347929,48933,85,-0.84375
16616183,1888207,166347929,48933,76,-0.84375
16617433,1888207,166347929,48933,76,-0.84375
16618434,1888207,166347929,48933,73,-0.84375
16619433,1888207,166347929,48933,76,-0.84375
16620183,1888207,166347929,48933,71,-0.84375
16621183,1888207,166383007,48933,65,-0.84375
16622183,1888207,166383007,48933,68,-0.84375
16623433,1888207,166383007,48933,51,-0.84375
16624183,1888207,166383007,48933,62,-0.84375
16625433,1888207,166383007,48933,54,-0.84375
16626433,1888207,166383007,48933,59,-0.84375
16627183,1888207,166383007,51272,48,-0.84375
16628433,1888207,166383007,51272,65,-0.84375
16629183,1888207,166383007,51272,56,-0.84375
16630183,1888207,166383007,51272,62,-0.84375
16631433,1888207,166383007,51272,71,-0.84375
16632433,1888207,166383007,51272,56,-0.84375
16633183,1888207,166383007,51272,65,-0.84375
16634183,1888207,166383007,51272,59,-0.84375
16635183,1888207,166383007,51272,59,-0.84375
16636434,1888207,166383007,51272,54,-0.84375
16637432,1888207,166383007,51272,54,-0.84375
16638183,1888207,166383007,51272,59,-0.84375
16639183,1888207,166383007,51272,68,-0.84375
16640433,1888207,166383007,51272,59,-0.84375
16641183,1888207,166383007,51272,62,-0.84375
16642183,1888207,166383007,51272,59,-0.84375
16643183,1888207,166383007,51272,48,-0.84375
16644433,1888207,166383007,51272,39,-0.84375
16645433,1888207,166383007,51272,62,-0.84375
16646433,1888207,166383007,51272,62,-0.84375
16647183,1888207,166383007,51272,59,-0.84375
16648433,1888207,166383007,51272,65,-0.84375
16649183,1888207,166383007,51272,54,-0.84375
16650433,1888207,166383007,51272,59,-0.84375
16651433,1888207,166383007,51272,59,-0.84375
16652183,1888207,166383007,51272,48,-0.84375
16653183,1888207,166383007,51272,42,-0.84375
16654183,1888207,166383007,51272,51,-0.84375
16655183,1888207,166383007,51272,51,-0.84375
16656183,1888207,166383007,51272,54,-0.84375
16657433,1888207,166383007,51272,51,-0.84375
16658183,1888207,166383007,51272,54,-0.84375
16659183,1888207,166383007,51272,62,-0.84375
16660183,1888207,166383007,51272,59,-0.84375
16661183,1888207,166383007,51272,56,-0.84375
16662433,1888207,166383007,51272,68,-0.84375
16663183,1888207,166383007,51272,62,-0.84375
16664183,1888207,166383007,51272,68,-0.84375
16665183,1888207,166383007,51272,73,-0.84375
16666183,1888207,166383007,51272,68,-0.84375
16667183,1888207,166383007,51272,65,-0.84375
16668183,1888207,166383007,51272,68,-0.84375
16669183,1888207,166383007,51272,62,-0.84375
16670433,1888207,166383007,51272,68,-0.84375
16671183,1888207,166383007,51272,59,-0.84375
16672183,1888207,166383007,51272,79,-0.84375
16673183,1888207,166383007,51272,68,-0.84375
16674183,1888207,166383007,51272,73,-0.84375
16675183,1888207,166383007,51272,79,-0.84375
16676433,1888207,166383007,51272,82,-0.84375
16677183,1888207,166383007,51272,73,-0.84375
16678183,1888207,166383007,51272,93,-0.84375
16679183,1888207,166383007,51272,79,-0.84375
16680433,1888207,166383007,51272,85,-0.84375
16681432,1888207,166383007,51272,82,-0.84375
16682433,1888207,166383007,51272,87,-0.84375
16683183,1888207,166383007,51272,85,-0.84375
16684183,1888207,166383007,51272,87,-0.84375
16685183,1888207,166383007,51272,79,-0.84375
16686433,1888207,166383007,51272,87,-0.84375
16687183,1888207,166383007,51272,73,-0.84375
16688183,1888207,166383007,51272,71,-0.84375
16689183,1888207,166383007,51272,51,-0.84375
16690434,1888207,166383007,51272,48,-0.84375
16691433,1888207,166383007,51272,48,-0.84375
16692183,1888207,166383007,51272,59,-0.84375
16693433,1888544,166383007,51272,45,-0.84375
16694184,1888544,166383007,51272,45,-0.84375
16695433,1888544,166383007,51272,54,-0.84375
16696433,1888544,166383007,51272,56,-0.84375
16697183,1888544,166383007,51272,54,-0.84375
16698184,1888544,166383007,51272,59,-0.84375
16699433,1888544,166383007,51272,54,-0.84375
16700183,1888544,166383007,51272,54,-0.84375
16701183,1888544,166418540,51272,54,-0.84375
16702183,1888544,166418540,51272,48,-0.84375
16703433,1888544,166418540,51272,54,-0.84375
16704433,1888544,166418540,51272,45,-0.84375
16705433,1888544,166418540,51272,56,-0.84375
16706183,1888544,166418540,51272,54,-0.84375
16707183,1888544,166418540,51272,59,-0.84375
16708183,1888544,166418540,52723,45,-0.84375
16709183,1888544,166418540,52723,51,-0.84375
16710183,1888544,166418540,52723,51,-0.84375
16711182,1888544,166418540,52723,54,-0.84375
16712183,1888544,166418540,52723,62,-0.84375
16713183,1888544,166418540,52723,51,-0.84375
16714182,1888544,166418540,52723,39,-0.84375
16715183,1888544,166418540,52723,56,-0.84375
16716433,1888544,166418540,52723,45,-0.84375
16717433,1888544,166418540,52723,51,-0.84375
16718183,1888544,166418540,52723,59,-0.84375
16719183,1888544,166418540,52723,48,-0.84375
16720433,1888544,166418540,52723,56,-0.84375
16721433,1888544,166418540,52723,51,-0.84375
16722183,1888544,166418540,52723,42,-0.84375
16723183,1888544,166418540,52723,45,-0.84375
16724183,1888544,166418540,52723,45,-0.84375
16725433,1888544,166418540,52723,48,-0.84375
16726433,1888544,166418540,52723,54,-0.84375
16727433,1888544,166418540,52723,54,-0.84375
16728183,1888544,166418540,52723,59,-0.84375
16729433,1888544,166418540,52723,54,-0.84375
16730183,1888544,166418540,52723,56,-0.84375
16731183,1888544,166418540,52723,59,-0.84375
16732183,1888544,166418540,52723,62,-0.84375
16733183,1888544,166418540,52723,68,-0.84375
16734433,1888544,166418540,52723,71,-0.84375
16735433,1888544,166418540,52723,71,-0.84375
16736184,1888544,166418540,52723,76,-0.84375
16737183,1888544,166418540,52723,76,-0.84375
16738433,1888544,166418540,52723,87,-0.84375
16739433,1888544,166418540,52723,65,-0.84375
16740433,1888544,166418540,52723,73,-0.84375
16741183,1888544,166418540,52723,85,-0.84375
16742183,1888544,166418540,52723,79,-0.84375
16743183,1888544,166418540,52723,87,-0.84375
16744183,1888544,166418540,52723,76,-0.84375
16745433,1888544,166418540,52723,82,-0.84375
16746183,1888544,166418540,52723,76,-0.84375
16747183,1888544,166418540,52723,82,-0.84375
16748433,1888544,166418540,52723,90,-0.84375
16749183,1888544,166418540,52723,87,-0.84375
16750433,1888544,166418540,52723,62,-0.84375
16751433,1888544,166418540,52723,65,-0.84375
16752183,1888544,166418540,52723,68,-0.84375
16753183,1888544,166418540,52723,59,-0.84375
16754183,1888544,166418540,52723,59,-0.84375
16755183,1888544,166418540,52723,54,-0.84375
16756433,1888544,166418540,52723,45,-0.84375
16757183,1888544,166418540,52723,37,-0.84375
16758183,1888544,166418540,52723,37,-0.84375
16759183,1888544,166418540,52723,45,-0.84375
16760433,1888544,166418540,52723,51,-0.84375
16761433,1888544,166418540,52723,51,-0.84375
16762183,1888544,166418540,52723,48,-0.84375
16763433,1888544,166418540,52723,48,-0.84375
16764433,1888544,166418540,52723,51,-0.84375
16765433,1888544,166418540,52723,51,-0.84375
16766184,1888544,166418540,52723,39,-0.84375
16767433,1888544,166418540,52723,62,-0.84375
16768183,1888544,166418540,52723,48,-0.84375
16769433,1888544,166418540,52723,62,-0.84375
16770433,1888544,166418540,52723,59,-0.84375
16771183,1888544,166418540,52723,51,-0.84375
16772183,1888544,166418540,52723,59,-0.84375
16773433,1888544,166418540,52723,56,-0.84375
16774183,1888888,166418540,52723,65,-0.84375
16775183,1888888,166418540,52723,51,-0.84375
16776183,1888888,166418540,52723,54,-0.84375
16777183,1888888,166418540,52723,62,-0.84375
16778183,1888888,166418540,52723,59,-0.84375
16779183,1888888,166418540,52723,62,-0.84375
16780433,1888888,166418540,52723,62,-0.84375
16781183,1888888,166418540,52723,45,-0.84375
16782433,1888888,166454323,52723,56,-0.84375
16783433,1888888,166454323,52723,51,-0.84375
16784183,1888888,166454323,52723,45,-0.84375
16785183,1888888,166454323,52723,51,-0.84375
16786433,1888888,166454323,52723,45,-0.84375
16787433,1888888,166454323,52723,42,-0.84375
16788183,1888888,166454323,52723,56,-0.84375
16789183,1888888,166454323,47529,65,-0.84375
16790183,1888888,166454323,47529,54,-0.84375
16791183,1888888,166454323,47529,51,-0.84375
16792183,1888888,166454323,47529,62,-0.84375
16793183,1888888,166454323,47529,51,-0.84375
16794433,1888888,166454323,47529,62,-0.84375
16795183,1888888,166454323,47529,68,-0.84375
16796433,1888888,166454323,47529,71,-0.84375
16797183,1888888,166454323,47529,71,-0.84375
16798432,1888888,166454323,47529,76,-0.84375
16799433,1888888,166454323,47529,65,-0.84375
16800433,1888888,166454323,47529,68,-0.84375
16801183,1888888,166454323,47529,71,-0.84375
16802183,1888888,166454323,47529,73,-0.84375
16803183,1888888,166454323,47529,85,-0.84375
16804433,1888888,166454323,47529,79,-0.84375
16805433,1888888,166454323,47529,73,-0.84375
16806183,1888888,166454323,47529,87,-0.84375
16807183,1888888,166454323,47529,79,-0.84375
16808183,1888888,166454323,47529,87,-0.84375
16809183,1888888,166454323,47529,68,-0.84375
16810183,1888888,166454323,47529,76,-0.84375
16811183,1888888,166454323,47529,79,-0.84375
16812183,1888888,166454323,47529,71,-0.84375
16813183,1888888,166454323,47529,79,-0.84375
16814183,1888888,166454323,47529,87,-0.84375
16815183,1888888,166454323,47529,79,-0.84375
16816433,1888888,166454323,47529,65,-0.84375
16817183,1888888,166454323,47529,59,-0.84375
16818433,1888888,166454323,47529,62,-0.84375
16819183,1888888,166454323,47529,56,-0.84375
16820433,1888888,166454323,47529,45,-0.84375
16821433,1888888,166454323,47529,39,-0.84375
16822183,1888888,166454323,47529,45,-0.84375
16823183,1888888,166454323,47529,39,-0.84375
16824183,1888888,166454323,47529,39,-0.84375
16825183,1888888,166454323,47529,48,-0.84375
16826183,1888888,166454323,47529,48,-0.84375
16827183,1888888,166454323,47529,48,-0.84375
16828433,1888888,166454323,47529,54,-0.84375
16829433,1888888,166454323,47529,48,-0.84375
16830183,1888888,166454323,47529,54,-0.84375
16831183,1888888,166454323,47529,56,-0.84375
16832183,1888888,166454323,47529,54,-0.84375
16833183,1888888,166454323,47529,62,-0.84375
16834433,1888888,166454323,47529,71,-0.84375
16835182,1888888,166454323,47529,76,-0.84375
16836183,1888888,166454323,47529,65,-0.84375
16837183,1888888,166454323,47529,62,-0.84375
16838183,1888888,166454323,47529,65,-0.84375
16839183,1888888,166454323,47529,56,-0.84375
16840183,1888888,166454323,47529,59,6.75
16841433,1888888,166454323,47529,56,6.75
16842183,1888888,166454323,47529,56,6.75
16843433,1888888,166454323,47529,65,6.75
16844433,1888888,166454323,47529,71,6.75
16845433,1888888,166454323,47529,56,6.75
16846183,1888888,166454323,47529,65,6.75
16847183,1888888,166454323,47529,59,6.75
16848183,1888888,166454323,47529,59,6.75
16849183,1888888,166454323,47529,59,6.75
16850433,1888888,166454323,47529,56,6.75
16851183,1888888,166454323,47529,51,6.75
16852183,1888888,166454323,47529,62,6.75
16853183,1888888,166454323,47529,54,6.75
16854183,1888888,166454323,47529,56,6.75
16855433,1889242,166454323,47529,54,6.75
16856183,1889242,166454323,47529,68,6.75
16857433,1889242,166454323,47529,65,6.75
16858433,1889242,166454323,47529,68,6.75
16859183,1889242,166454323,47529,76,6.75
16860183,1889242,166454323,47529,65,6.75
16861433,1889242,166454323,47529,76,6.75
16862433,1889242,166454323,47529,73,6.75
16863183,1889242,166489923,47529,82,6.75
16864433,1889242,166489923,47529,73,6.75
16865183,1889242,166489923,47529,85,6.75
16866183,1889242,166489923,47529,59,6.75
16867433,1889242,166489923,47529,73,6.75
16868183,1889242,166489923,47529,76,6.75
16869183,1889242,166489923,47529,71,6.75
16870183,1889242,166489923,50406,82,6.75
16871183,1889242,166489923,50406,71,6.75
16872183,1889242,166489923,50406,79,6.75
16873183,1889242,166489923,50406,82,6.75
16874183,1889242,166489923,50406,73,6.75
16875183,1889242,166489923,50406,76,6.75
16876183,1889242,166489923,50406,71,6.75
16877433,1889242,166489923,50406,73,6.75
16878183,1889242,166489923,50406,68,6.75
16879433,1889242,166489923,50406,56,6.75
16880183,1889242,166489923,50406,68,6.75
16881183,1889242,166489923,50406,59,6.75
16882183,1889242,166489923,50406,65,6.75
16883183,1889242,166489923,50406,56,6.75
16884183,1889242,166489923,50406,68,6.75
16885433,1889242,166489923,50406,62,6.75
16886433,1889242,166489923,50406,39,6.75
16887433,1889242,166489923,50406,45,6.75
16888433,1889242,166489923,50406,45,6.75
16889183,1889242,166489923,50406,37,6.75
16890433,1889242,166489923,50406,37,6.75
16891183,1889242,166489923,50406,39,6.75
16892183,1889242,166489923,50406,42,6.75
16893183,1889242,166489923,50406,48,6.75
16894183,1889242,166489923,50406,51,6.75
16895183,1889242,166489923,50406,48,6.75
16896183,1889242,166489923,50406,62,6.75
16897183,1889242,166489923,50406,48,6.75
16898183,1889242,166489923,50406,65,6.75
16899183,1889242,166489923,50406,68,6.75
16900183,1889242,166489923,50406,56,6.75
16901183,1889242,166489923,50406,65,6.75
16902433,1889242,166489923,50406,45,6.75
16903433,1889242,166489923,50406,51,6.75
16904433,1889242,166489923,50406,54,6.75
16905183,1889242,166489923,50406,56,6.75
16906183,1889242,166489923,50406,54,6.75
16907183,1889242,166489923,50406,56,6.75
16908183,1889242,166489923,50406,68,6.75
16909183,1889242,166489923,50406,71,6.75
16910183,1889242,166489923,50406,71,6.75
16911433,1889242,166489923,50406,59,6.75
16912433,1889242,166489923,50406,56,6.75
16913433,1889242,166489923,50406,51,6.75
16914433,1889242,166489923,50406,54,6.75
16915183,1889242,166489923,50406,56,6.75
16916183,1889242,166489923,50406,65,6.75
16917433,1889242,166489923,50406,73,6.75
16918433,1889242,166489923,50406,71,6.75
16919183,1889242,166489923,50406,59,6.75
16920183,1889242,166489923,50406,59,6.75
16921183,1889242,166489923,50406,71,-0.84375
16922183,1889242,166489923,50406,54,-0.84375
16923183,1889242,166489923,50406,68,-0.84375
16924183,1889242,166489923,50406,71,-0.84375
16925433,1889242,166489923,50406,68,-0.84375
16926434,1889242,166489923,50406,76,-0.84375
16927182,1889242,166489923,50406,85,-0.84375
16928183,1889242,166489923,50406,71,-0.84375
